NO.	Time	Interval	Indoor Temperature(°C)	Indoor Humidity(%)	Outdoor Temperature(°C)	Outdoor Humidity(%)	Relative Pressure(hpa)	Absolute Pressure(hpa)	Wind Speed(km/h)	Gust(km/h)	Wind Direction	DewPoint(°C)	WindChill(°C)	Hour Rainfall(mm)	24 Hour Rainfall(mm)	Week Rainfall(mm)	Month Rainfall(mm)	Total Rainfall(mm)
1550	31/08/2016 6:44:31 PM	30	20.8	65	20.2	72	1015.0	1020.6	0.0	0.0	E	15.0	20.2	0.00	0.00	0.00	21.00	21.00
1551	31/08/2016 7:14:31 PM	30	20.4	69	19.9	76	1015.3	1020.9	2.5	3.6	SSE	15.6	19.9	0.00	0.00	0.00	21.00	21.00
1552	31/08/2016 7:44:31 PM	30	20.2	72	19.6	79	1015.5	1021.1	0.0	0.0	S	15.9	19.6	0.00	0.00	0.00	21.00	21.00
1553	31/08/2016 8:14:31 PM	30	20.0	73	19.3	81	1015.6	1021.2	0.0	1.1	E	16.0	19.3	0.00	0.00	0.00	21.00	21.00
1554	31/08/2016 8:44:31 PM	30	19.8	75	19.0	82	1016.1	1021.7	0.0	0.0	NW	15.9	19.0	0.00	0.00	0.00	21.00	21.00
1555	31/08/2016 9:14:31 PM	30	19.3	75	18.5	86	1016.3	1021.9	0.0	0.0	NW	16.1	18.5	0.00	0.00	0.00	21.00	21.00
1556	31/08/2016 9:44:31 PM	30	18.8	77	18.0	88	1016.2	1021.8	0.0	0.0	NW	16.0	18.0	0.00	0.00	0.00	21.00	21.00
1557	31/08/2016 10:14:31 PM	30	18.4	78	17.3	88	1016.3	1021.9	0.0	0.0	NW	15.3	17.3	0.00	0.00	0.00	21.00	21.00
1558	31/08/2016 10:44:31 PM	30	17.9	78	16.6	90	1016.1	1021.7	0.0	0.0	NW	15.0	16.6	0.00	0.00	0.00	21.00	21.00
1559	31/08/2016 11:14:31 PM	30	17.5	79	16.6	91	1016.1	1021.7	0.0	0.0	NW	15.1	16.6	0.00	0.00	0.00	21.00	21.00
1560	31/08/2016 11:44:31 PM	30	17.0	79	16.0	91	1016.0	1021.6	0.0	0.0	NW	14.6	16.0	0.00	0.00	0.00	21.00	21.00
1561	1/09/2016 12:14:31 AM	30	16.8	82	15.9	93	1015.7	1021.3	0.0	0.0	NW	14.8	15.9	0.00	0.00	0.00	21.00	21.00
1562	1/09/2016 12:44:31 AM	30	16.5	82	15.8	92	1015.4	1021.0	0.0	0.0	NW	14.5	15.8	0.00	0.00	0.00	21.00	21.00
1563	1/09/2016 1:14:31 AM	30	16.2	82	15.6	92	1015.1	1020.7	0.0	0.0	NW	14.3	15.6	0.00	0.00	0.00	21.00	21.00
1564	1/09/2016 1:44:31 AM	30	16.2	83	15.4	92	1015.1	1020.7	0.0	0.0	NW	14.1	15.4	0.00	0.00	0.00	21.00	21.00
1565	1/09/2016 2:14:31 AM	30	15.6	82	15.4	92	1014.9	1020.5	0.0	0.0	NW	14.1	15.4	0.00	0.00	0.00	21.00	21.00
1566	1/09/2016 2:44:31 AM	30	15.6	83	15.5	91	1014.8	1020.4	0.0	0.0	NW	14.1	15.5	0.00	0.00	0.00	21.00	21.00
1567	1/09/2016 3:14:31 AM	30	15.6	83	15.0	91	1014.4	1020.0	0.0	0.0	NW	13.6	15.0	0.00	0.00	0.00	21.00	21.00
1568	1/09/2016 3:44:31 AM	30	15.5	83	14.7	93	1014.2	1019.8	0.0	0.0	NW	13.6	14.7	0.00	0.00	0.00	21.00	21.00
1569	1/09/2016 4:14:31 AM	30	15.4	84	14.7	93	1013.7	1019.3	0.0	0.0	NW	13.6	14.7	0.00	0.00	0.00	21.00	21.00
1570	1/09/2016 4:44:31 AM	30	15.4	85	15.0	93	1013.7	1019.3	0.0	0.0	NW	13.9	15.0	0.00	0.00	0.00	21.00	21.00
1571	1/09/2016 5:14:31 AM	30	15.4	86	15.0	93	1013.6	1019.2	0.0	0.0	NW	13.9	15.0	0.00	0.00	0.00	21.00	21.00
1572	1/09/2016 5:44:31 AM	30	15.4	86	15.1	93	1013.8	1019.4	0.0	0.0	NW	14.0	15.1	0.00	0.00	0.00	21.00	21.00
1573	1/09/2016 6:14:31 AM	30	15.3	86	14.7	94	1013.8	1019.4	0.0	0.0	NW	13.8	14.7	0.00	0.00	0.00	21.00	21.00
1574	1/09/2016 6:44:31 AM	30	15.2	87	14.8	95	1014.0	1019.6	0.0	0.0	S	14.0	14.8	0.00	0.00	0.00	21.00	21.00
1575	1/09/2016 7:14:31 AM	30	15.0	87	14.7	95	1014.1	1019.7	0.0	1.1	S	13.9	14.7	0.00	0.00	0.00	21.00	21.00
1576	1/09/2016 7:44:31 AM	30	15.0	87	14.9	95	1014.2	1019.8	0.0	0.0	E	14.1	14.9	0.00	0.00	0.00	21.00	21.00
1577	1/09/2016 8:14:31 AM	30	15.5	90	16.4	91	1014.5	1020.1	0.0	1.1	S	14.9	16.4	0.00	0.00	0.00	21.00	21.00
1578	1/09/2016 8:44:31 AM	30	16.8	89	19.3	76	1014.4	1020.0	0.0	1.1	SW	15.0	19.3	0.00	0.00	0.00	21.00	21.00
1579	1/09/2016 9:14:31 AM	30	18.0	83	19.5	75	1014.6	1020.2	0.0	0.0	S	15.0	19.5	0.00	0.00	0.00	21.00	21.00
1580	1/09/2016 9:44:31 AM	30	19.7	79	21.2	68	1014.7	1020.3	0.0	1.1	S	15.1	21.2	0.00	0.00	0.00	21.00	21.00
1581	1/09/2016 10:14:31 AM	30	21.1	70	22.2	63	1014.8	1020.4	0.0	1.1	W	14.8	22.2	0.00	0.00	0.00	21.00	21.00
1582	1/09/2016 10:44:31 AM	30	21.5	69	22.4	63	1014.7	1020.3	0.0	2.5	SW	15.0	22.4	0.00	0.00	0.00	21.00	21.00
1583	1/09/2016 11:14:31 AM	30	23.0	62	24.1	56	1014.2	1019.8	0.0	2.5	NW	14.8	24.1	0.00	0.00	0.00	21.00	21.00
1584	1/09/2016 11:44:31 AM	30	24.6	55	24.8	52	1013.9	1019.5	1.1	3.6	W	14.3	24.8	0.00	0.00	0.00	21.00	21.00
1585	1/09/2016 12:14:31 PM	30	25.8	51	25.4	51	1013.6	1019.2	0.0	2.5	NW	14.6	25.4	0.00	0.00	0.00	21.00	21.00
1586	1/09/2016 12:44:31 PM	30	26.7	50	26.0	51	1013.1	1018.7	1.1	3.6	W	15.1	26.0	0.00	0.00	0.00	21.00	21.00
1587	1/09/2016 1:14:31 PM	30	27.6	47	26.4	50	1012.5	1018.1	1.1	3.6	W	15.2	26.4	0.00	0.00	0.00	21.00	21.00
1588	1/09/2016 1:44:31 PM	30	28.1	49	27.4	48	1011.5	1017.1	2.5	3.6	SE	15.5	27.4	0.00	0.00	0.00	21.00	21.00
1589	1/09/2016 2:14:31 PM	30	29.3	44	27.9	47	1011.1	1016.7	2.5	3.6	SE	15.6	27.9	0.00	0.00	0.00	21.00	21.00
1590	1/09/2016 2:44:31 PM	30	29.1	45	27.1	50	1010.8	1016.4	7.2	11.2	SE	15.8	26.8	0.00	0.00	0.00	21.00	21.00
1591	1/09/2016 3:14:31 PM	30	28.7	44	26.5	51	1010.6	1016.2	1.1	3.6	SE	15.6	26.5	0.00	0.00	0.00	21.00	21.00
1592	1/09/2016 3:44:31 PM	30	27.6	44	26.9	47	1010.4	1016.0	3.6	7.2	S	14.7	26.9	0.00	0.00	0.00	21.00	21.00
1593	1/09/2016 4:14:31 PM	30	27.7	48	27.3	48	1010.4	1016.0	2.5	6.1	SE	15.4	27.3	0.00	0.00	0.00	21.00	21.00
1594	1/09/2016 4:44:31 PM	30	25.9	54	24.5	62	1009.9	1015.5	2.5	3.6	SW	16.8	24.5	0.00	0.00	0.00	21.00	21.00
1595	1/09/2016 5:14:31 PM	30	25.6	59	23.5	67	1009.7	1015.3	1.1	3.6	E	17.0	23.5	0.00	0.00	0.00	21.00	21.00
1596	1/09/2016 5:44:31 PM	30	27.9	51	22.7	70	1009.8	1015.4	0.0	1.1	S	17.0	22.7	0.00	0.00	0.00	21.00	21.00
1597	1/09/2016 6:14:31 PM	30	24.8	59	22.0	70	1009.7	1015.3	0.0	2.5	NE	16.3	22.0	0.00	0.00	0.00	21.00	21.00
1598	1/09/2016 6:44:31 PM	30	22.9	63	21.4	72	1010.0	1015.6	2.5	5.0	E	16.2	21.4	0.00	0.00	0.00	20.70	21.00
1599	1/09/2016 7:14:31 PM	30	21.8	67	20.8	76	1010.0	1015.6	1.1	2.5	E	16.4	20.8	0.00	0.00	0.00	20.70	21.00
1600	1/09/2016 7:44:31 PM	30	21.2	70	20.5	77	1010.2	1015.8	0.0	1.1	S	16.4	20.5	0.00	0.00	0.00	20.70	21.00
1601	1/09/2016 8:14:31 PM	30	21.0	72	20.3	80	1010.4	1016.0	0.0	0.0	SE	16.8	20.3	0.00	0.00	0.00	20.70	21.00
1602	1/09/2016 8:44:31 PM	30	20.7	77	20.1	84	1010.4	1016.0	0.0	1.1	SE	17.3	20.1	0.00	0.00	0.00	20.70	21.00
1603	1/09/2016 9:14:31 PM	30	20.7	80	20.2	86	1010.6	1016.2	2.5	3.6	SE	17.8	20.2	0.00	0.00	0.00	20.70	21.00
1604	1/09/2016 9:44:31 PM	30	20.7	81	20.5	85	1010.8	1016.4	0.0	1.1	W	17.9	20.5	0.00	0.00	0.00	20.70	21.00
1605	1/09/2016 10:14:31 PM	30	20.7	80	20.4	83	1010.9	1016.5	3.6	7.2	S	17.4	20.4	0.00	0.00	0.00	20.70	21.00
1606	1/09/2016 10:44:31 PM	30	20.5	80	20.2	83	1010.8	1016.4	0.0	1.1	S	17.2	20.2	0.00	0.00	0.00	20.70	21.00
1607	1/09/2016 11:14:31 PM	30	20.3	80	20.1	83	1010.5	1016.1	1.1	2.5	SE	17.1	20.1	0.00	0.00	0.00	20.70	21.00
1608	1/09/2016 11:44:31 PM	30	20.4	82	20.2	86	1010.4	1016.0	0.0	2.5	SW	17.8	20.2	0.00	0.00	0.00	20.70	21.00
1609	2/09/2016 12:14:31 AM	30	20.4	84	20.2	88	1010.2	1015.8	1.1	3.6	SSW	18.2	20.2	0.00	0.00	0.00	20.70	21.00
1610	2/09/2016 12:44:31 AM	30	20.3	85	20.2	89	1009.8	1015.4	0.0	1.1	SE	18.4	20.2	0.00	0.00	0.00	20.70	21.00
1611	2/09/2016 1:14:31 AM	30	20.4	84	20.3	89	1009.7	1015.3	0.0	0.0	SE	18.5	20.3	0.00	0.00	0.00	20.70	21.00
1612	2/09/2016 1:44:31 AM	30	20.4	83	20.2	88	1009.6	1015.2	0.0	1.1	SE	18.2	20.2	0.00	0.00	0.00	20.10	21.00
1613	2/09/2016 2:14:31 AM	30	20.4	84	20.0	90	1009.3	1014.9	0.0	0.0	S	18.3	20.0	0.00	0.00	0.00	18.90	21.00
1614	2/09/2016 2:44:31 AM	30	20.3	84	20.0	91	1008.7	1014.3	0.0	0.0	W	18.5	20.0	0.00	0.00	0.00	18.90	21.00
1615	2/09/2016 3:14:31 AM	30	20.3	85	20.0	91	1008.4	1014.0	0.0	1.1	W	18.5	20.0	0.00	0.00	0.00	18.90	21.00
1616	2/09/2016 3:44:31 AM	30	20.3	86	20.0	90	1008.0	1013.6	0.0	1.1	SE	18.3	20.0	0.00	0.00	0.00	18.60	21.00
1617	2/09/2016 4:14:31 AM	30	20.1	85	19.6	91	1007.4	1013.0	0.0	1.1	SE	18.1	19.6	0.00	0.00	0.00	18.60	21.00
1618	2/09/2016 4:44:31 AM	30	20.0	85	19.5	92	1007.5	1013.1	1.1	2.5	W	18.2	19.5	0.00	0.00	0.00	18.60	21.00
1619	2/09/2016 5:14:31 AM	30	20.0	85	19.6	91	1007.6	1013.2	0.0	0.0	W	18.1	19.6	0.00	0.00	0.00	18.60	21.00
1620	2/09/2016 5:44:31 AM	30	19.8	85	19.5	90	1007.8	1013.4	0.0	0.0	W	17.8	19.5	0.00	0.00	0.00	18.60	21.00
1621	2/09/2016 6:14:31 AM	30	19.7	87	19.1	92	1008.0	1013.6	0.0	0.0	NW	17.8	19.1	0.00	0.00	0.00	18.60	21.00
1622	2/09/2016 6:44:31 AM	30	19.6	88	19.1	93	1008.1	1013.7	0.0	0.0	NW	18.0	19.1	0.00	0.00	0.00	18.60	21.00
1623	2/09/2016 7:14:31 AM	30	19.5	88	19.0	94	1008.4	1014.0	0.0	1.1	NW	18.0	19.0	0.00	0.00	0.00	18.60	21.00
1624	2/09/2016 7:44:31 AM	30	19.4	88	18.8	95	1008.8	1014.4	0.0	0.0	W	18.0	18.8	0.00	0.00	0.00	18.60	21.00
1625	2/09/2016 8:14:31 AM	30	19.6	89	19.8	93	1009.5	1015.1	1.1	3.6	NW	18.7	19.8	0.00	0.00	0.00	18.60	21.00
1626	2/09/2016 8:44:31 AM	30	20.1	88	20.5	88	1009.4	1015.0	0.0	1.1	W	18.5	20.5	0.00	0.00	0.00	18.60	21.00
1627	2/09/2016 9:14:31 AM	30	20.6	84	21.3	81	1009.8	1015.4	0.0	0.0	SE	17.9	21.3	0.00	0.00	0.00	18.60	21.00
1628	2/09/2016 9:44:31 AM	30	21.3	79	22.3	75	1009.7	1015.3	1.1	3.6	W	17.7	22.3	0.00	0.00	0.00	18.60	21.00
1629	2/09/2016 10:14:31 AM	30	22.8	71	24.0	67	1009.4	1015.0	0.0	1.1	NE	17.5	24.0	0.00	0.00	0.00	18.60	21.00
1630	2/09/2016 10:44:31 AM	30	23.8	68	24.4	63	1008.9	1014.5	1.1	2.5	NW	16.9	24.4	0.00	0.00	0.00	18.60	21.00
1631	2/09/2016 11:14:31 AM	30	23.9	68	24.3	67	1008.7	1014.3	3.6	7.2	NW	17.8	24.3	0.00	0.00	0.00	18.60	21.00
1632	2/09/2016 11:44:31 AM	30	24.9	63	25.2	62	1008.2	1013.8	0.0	1.1	E	17.4	25.2	0.00	0.00	0.00	18.60	21.00
1633	2/09/2016 12:14:31 PM	30	24.1	68	23.7	72	1007.8	1013.4	1.1	2.5	SEE	18.4	23.7	0.00	0.00	0.00	18.60	21.00
1634	2/09/2016 12:44:31 PM	30	25.5	64	26.0	60	1006.8	1012.4	1.1	3.6	SE	17.7	26.0	0.00	0.00	0.00	18.60	21.00
1635	2/09/2016 1:14:31 PM	30	25.7	60	25.0	61	1006.6	1012.2	2.5	6.1	N	17.0	25.0	0.00	0.00	0.00	18.60	21.00
1636	2/09/2016 1:44:31 PM	30	25.7	57	25.4	59	1006.2	1011.8	3.6	8.6	NEE	16.8	25.4	0.00	0.00	0.00	18.60	21.00
1637	2/09/2016 2:14:31 PM	30	26.6	58	27.1	58	1005.3	1010.9	3.6	7.2	N	18.2	27.1	0.00	0.00	0.00	18.60	21.00
1638	2/09/2016 2:44:31 PM	30	27.6	53	25.8	59	1004.9	1010.5	1.1	3.6	SE	17.2	25.8	0.00	0.00	0.00	18.60	21.00
1639	2/09/2016 3:14:31 PM	30	26.1	57	25.4	61	1004.5	1010.1	3.6	6.1	E	17.4	25.4	0.00	0.00	0.00	18.60	21.00
1640	2/09/2016 3:44:31 PM	30	26.5	57	26.6	57	1003.9	1009.5	2.5	3.6	S	17.4	26.6	0.00	0.00	0.00	18.60	21.00
1641	2/09/2016 4:14:31 PM	30	26.6	57	27.6	56	1003.5	1009.1	3.6	6.1	E	18.1	27.6	0.00	0.00	0.00	18.60	21.00
1642	2/09/2016 4:44:31 PM	30	27.4	58	26.9	61	1003.2	1008.8	2.5	5.0	SE	18.8	26.9	0.00	0.00	0.00	18.60	21.00
1643	2/09/2016 5:14:31 PM	30	33.4	43	26.7	60	1002.6	1008.2	2.5	6.1	E	18.3	26.7	0.00	0.00	0.00	18.60	21.00
1644	2/09/2016 5:44:31 PM	30	40.3	27	23.9	71	1002.4	1008.0	1.1	2.5	SE	18.3	23.9	0.00	0.00	0.00	18.60	21.00
1645	2/09/2016 6:14:31 PM	30	29.9	47	22.7	74	1003.5	1009.1	2.5	3.6	SE	17.9	22.7	0.00	0.00	0.00	18.60	21.00
1646	2/09/2016 6:44:31 PM	30	24.7	66	21.9	80	1003.7	1009.3	2.5	5.0	E	18.3	21.9	0.00	0.00	0.00	18.60	21.00
1647	2/09/2016 7:14:31 PM	30	22.7	71	21.8	79	1004.0	1009.6	3.6	7.2	NW	18.0	21.8	0.00	0.00	0.00	18.60	21.00
1648	2/09/2016 7:44:31 PM	30	22.3	72	21.6	79	1004.2	1009.8	1.1	2.5	SE	17.8	21.6	0.00	0.00	0.00	18.60	21.00
1649	2/09/2016 8:14:31 PM	30	22.0	76	21.4	80	1004.1	1009.7	1.1	3.6	SE	17.8	21.4	0.00	0.00	0.00	18.60	21.00
1650	2/09/2016 8:44:31 PM	30	21.7	78	21.5	80	1004.2	1009.8	1.1	3.6	SE	17.9	21.5	0.00	0.00	0.00	18.60	21.00
1651	2/09/2016 9:14:31 PM	30	21.6	76	21.4	79	1004.6	1010.2	0.0	2.5	W	17.6	21.4	0.00	0.00	0.00	18.60	21.00
1652	2/09/2016 9:44:31 PM	30	21.5	76	21.3	79	1004.9	1010.5	2.5	5.0	NE	17.5	21.3	0.00	0.00	0.00	18.60	21.00
1653	2/09/2016 10:14:31 PM	30	21.3	77	21.2	79	1005.0	1010.6	0.0	2.5	W	17.4	21.2	0.00	0.00	0.00	18.60	21.00
1654	2/09/2016 10:44:31 PM	30	21.2	77	21.1	79	1003.7	1009.3	5.0	7.2	SE	17.3	21.1	0.00	0.00	0.00	18.60	21.00
1655	2/09/2016 11:14:31 PM	30	21.2	77	21.2	79	1004.2	1009.8	1.1	3.6	NWW	17.4	21.2	0.00	0.00	0.00	18.60	21.00
1656	2/09/2016 11:44:31 PM	30	21.2	76	21.1	78	1004.5	1010.1	1.1	3.6	SW	17.1	21.1	0.00	0.00	0.00	18.60	21.00
1657	3/09/2016 12:14:31 AM	30	21.2	76	21.2	76	1005.5	1011.1	1.1	2.5	W	16.8	21.2	0.00	0.00	0.00	18.60	21.00
1658	3/09/2016 12:44:31 AM	30	21.0	75	21.0	77	1005.7	1011.3	0.0	1.1	W	16.8	21.0	0.00	0.00	0.00	18.60	21.00
1659	3/09/2016 1:14:31 AM	30	20.9	76	20.7	79	1005.7	1011.3	0.0	0.0	W	17.0	20.7	0.00	0.00	0.00	18.60	21.00
1660	3/09/2016 1:44:31 AM	30	20.8	75	20.6	76	1005.7	1011.3	2.5	5.0	S	16.2	20.6	0.00	0.00	0.00	18.60	21.00
1661	3/09/2016 2:14:31 AM	30	19.6	82	18.2	91	1005.7	1011.3	1.1	2.5	NNW	16.7	18.2	3.30	3.30	3.30	21.90	24.30
1662	3/09/2016 2:44:31 AM	30	18.9	85	17.8	93	1004.2	1009.8	0.0	1.1	S	16.7	17.8	3.90	3.90	3.90	22.50	24.90
1663	3/09/2016 3:14:31 AM	30	18.7	87	17.9	93	1003.3	1008.9	0.0	2.5	E	16.8	17.9	0.90	4.20	4.20	22.80	25.20
1664	3/09/2016 3:44:31 AM	30	18.6	89	17.8	94	1003.5	1009.1	1.1	2.5	E	16.8	17.8	0.30	4.20	4.20	22.80	25.20
1665	3/09/2016 4:14:31 AM	30	18.4	89	17.7	93	1003.4	1009.0	0.0	1.1	W	16.6	17.7	0.30	4.50	4.50	22.80	25.50
1666	3/09/2016 4:44:31 AM	30	18.4	89	17.7	94	1002.6	1008.2	0.0	2.5	E	16.7	17.7	1.50	5.70	5.70	24.00	26.70
1667	3/09/2016 5:14:31 AM	30	18.4	90	17.5	94	1003.5	1009.1	1.1	5.0	E	16.5	17.5	2.40	6.90	6.90	25.20	27.90
1668	3/09/2016 5:44:31 AM	30	18.2	92	17.7	95	1004.7	1010.3	1.1	2.5	W	16.9	17.7	2.70	8.40	8.40	26.70	29.40
1669	3/09/2016 6:14:31 AM	30	18.2	92	17.4	95	1004.5	1010.1	0.0	1.1	S	16.6	17.4	2.70	9.60	9.60	27.90	30.60
1670	3/09/2016 6:44:31 AM	30	18.0	89	17.1	95	1004.8	1010.4	0.0	0.0	S	16.3	17.1	1.20	9.60	9.60	27.90	30.60
1671	3/09/2016 7:14:31 AM	30	17.5	86	16.4	95	1004.9	1010.5	0.0	2.5	W	15.6	16.4	0.00	9.60	9.60	27.90	30.60
1672	3/09/2016 7:44:31 AM	30	17.1	87	16.3	95	1005.2	1010.8	0.0	1.1	W	15.5	16.3	0.00	9.60	9.60	27.90	30.60
1673	3/09/2016 8:14:31 AM	30	17.1	89	16.5	96	1005.5	1011.1	0.0	1.1	W	15.9	16.5	0.00	9.60	9.60	27.90	30.60
1674	3/09/2016 8:44:31 AM	30	17.8	90	19.4	89	1006.0	1011.6	1.1	1.1	NW	17.6	19.4	0.00	9.60	9.60	27.90	30.60
1675	3/09/2016 9:14:31 AM	30	18.9	72	19.6	68	1006.6	1012.2	3.6	11.2	SW	13.6	19.6	0.00	9.60	9.60	27.90	30.60
1676	3/09/2016 9:44:31 AM	30	19.8	63	20.2	61	1006.8	1012.4	1.1	2.5	W	12.5	20.2	0.00	9.60	9.60	27.90	30.60
1677	3/09/2016 10:14:31 AM	30	20.3	59	20.6	58	1006.7	1012.3	2.5	3.6	NW	12.1	20.6	0.00	9.60	9.60	27.90	30.60
1678	3/09/2016 10:44:31 AM	30	20.5	54	21.2	52	1007.0	1012.6	3.6	6.1	NWW	11.0	21.2	0.00	9.60	9.60	27.90	30.60
1679	3/09/2016 11:14:31 AM	30	21.5	51	22.2	49	1007.1	1012.7	2.5	3.6	W	11.0	22.2	0.00	9.60	9.60	27.90	30.60
1680	3/09/2016 11:44:31 AM	30	22.2	47	21.9	49	1006.7	1012.3	2.5	5.0	SW	10.7	21.9	0.00	9.60	9.60	27.90	30.60
1681	3/09/2016 12:14:31 PM	30	22.6	46	22.3	46	1006.2	1011.8	2.5	5.0	SW	10.2	22.3	0.00	9.60	9.60	27.90	30.60
1682	3/09/2016 12:44:31 PM	30	23.2	43	23.0	44	1005.7	1011.3	5.0	8.6	SW	10.1	23.0	0.00	9.60	9.60	27.90	30.60
1683	3/09/2016 1:14:31 PM	30	23.6	42	23.7	42	1005.6	1011.2	5.0	12.2	W	10.1	23.7	0.00	9.60	9.60	27.90	30.60
1684	3/09/2016 1:44:31 PM	30	24.1	41	25.1	39	1005.5	1011.1	6.1	11.2	NW	10.2	25.1	0.00	9.60	9.60	27.90	30.60
1685	3/09/2016 2:14:31 PM	30	24.0	41	24.3	41	1005.5	1011.1	7.2	13.3	NW	10.2	23.9	0.00	9.60	9.60	27.90	30.60
1686	3/09/2016 2:44:31 PM	30	23.9	42	24.6	41	1005.2	1010.8	5.0	7.2	NW	10.5	24.6	0.00	9.60	9.60	27.90	30.60
1687	3/09/2016 3:14:31 PM	30	24.0	39	25.1	36	1005.2	1010.8	7.2	13.3	W	9.0	24.7	0.00	9.60	9.60	27.90	30.60
1688	3/09/2016 3:44:31 PM	30	23.8	39	24.0	38	1005.6	1011.2	6.1	13.3	W	8.8	24.0	0.00	9.60	9.60	27.90	30.60
1689	3/09/2016 4:14:31 PM	30	23.3	39	23.4	39	1005.8	1011.4	6.1	8.6	NW	8.7	23.4	0.00	9.60	9.60	27.90	30.60
1690	3/09/2016 4:44:31 PM	30	23.6	37	24.7	35	1005.8	1011.4	2.5	5.0	SW	8.2	24.7	0.00	9.60	9.60	27.90	30.60
1691	3/09/2016 5:14:31 PM	30	25.1	33	23.9	36	1006.3	1011.9	8.6	13.3	NE	8.0	23.1	0.00	9.60	9.60	27.90	30.60
1692	3/09/2016 5:44:31 PM	30	31.0	21	22.7	38	1006.8	1012.4	2.5	5.0	NW	7.7	22.7	0.00	9.60	9.60	27.90	30.60
1693	3/09/2016 6:14:31 PM	30	26.5	29	21.7	40	1007.5	1013.1	2.5	5.0	E	7.5	21.7	0.00	9.60	9.60	27.90	30.60
1694	3/09/2016 6:44:31 PM	30	22.6	34	20.9	41	1008.1	1013.7	2.5	3.6	SE	7.2	20.9	0.00	9.60	9.60	27.90	30.60
1695	3/09/2016 7:14:31 PM	30	21.0	39	20.3	42	1008.7	1014.3	2.5	11.2	W	7.0	20.3	0.00	9.60	9.60	27.90	30.60
1696	3/09/2016 7:44:31 PM	30	20.2	41	20.0	42	1009.4	1015.0	1.1	5.0	W	6.7	20.0	0.00	9.60	9.60	27.90	30.60
1697	3/09/2016 8:14:31 PM	30	19.7	42	19.7	43	1009.8	1015.4	1.1	3.6	NWW	6.8	19.7	0.00	9.60	9.60	27.90	30.60
1698	3/09/2016 8:44:31 PM	30	19.4	41	19.4	42	1010.4	1016.0	1.1	3.6	W	6.2	19.4	0.00	9.60	9.60	27.90	30.60
1699	3/09/2016 9:14:31 PM	30	19.0	42	18.9	44	1011.3	1016.9	0.0	2.5	N	6.4	18.9	0.00	9.60	9.60	27.90	30.60
1700	3/09/2016 9:44:31 PM	30	18.7	45	18.6	46	1011.9	1017.5	2.5	7.2	NW	6.8	18.6	0.00	9.60	9.60	27.90	30.60
1701	3/09/2016 10:14:31 PM	30	18.2	47	18.3	48	1012.4	1018.0	3.6	7.2	SSW	7.1	18.3	0.00	9.60	9.60	27.90	30.60
1702	3/09/2016 10:44:31 PM	30	18.0	47	18.1	48	1012.6	1018.2	2.5	6.1	W	6.9	18.1	0.00	9.60	9.60	27.90	30.60
1703	3/09/2016 11:14:31 PM	30	17.7	48	17.9	49	1012.8	1018.4	1.1	2.5	SSE	7.1	17.9	0.00	9.60	9.60	27.90	30.60
1704	3/09/2016 11:44:31 PM	30	17.5	49	17.4	49	1012.5	1018.1	2.5	5.0	SW	6.6	17.4	0.00	9.60	9.60	27.90	30.60
1705	4/09/2016 12:14:31 AM	30	17.3	48	17.5	48	1012.3	1017.9	3.6	8.6	W	6.4	17.5	0.00	9.60	9.60	27.90	30.60
1706	4/09/2016 12:44:31 AM	30	17.5	48	17.7	48	1012.3	1017.9	3.6	6.1	W	6.6	17.7	0.00	9.60	9.60	27.90	30.60
1707	4/09/2016 1:14:31 AM	30	17.2	49	17.2	49	1012.4	1018.0	3.6	8.6	W	6.4	17.2	0.00	9.60	9.60	27.90	30.60
1708	4/09/2016 1:44:31 AM	30	16.9	51	17.1	50	1012.5	1018.1	3.6	6.1	S	6.6	17.1	0.00	9.60	9.60	27.90	30.60
1709	4/09/2016 2:14:31 AM	30	16.5	51	16.6	51	1012.1	1017.7	2.5	6.1	SE	6.4	16.6	0.00	6.30	9.60	27.90	30.60
1710	4/09/2016 2:44:31 AM	30	16.5	51	16.6	51	1011.9	1017.5	2.5	3.6	SW	6.4	16.6	0.00	5.70	9.60	27.90	30.60
1711	4/09/2016 3:14:31 AM	30	16.2	52	16.6	53	1011.7	1017.3	3.6	6.1	SW	7.0	16.6	0.00	5.40	9.60	27.90	30.60
1712	4/09/2016 3:44:31 AM	30	15.7	54	15.8	56	1011.8	1017.4	0.0	1.1	NE	7.1	15.8	0.00	5.40	9.60	27.90	30.60
1713	4/09/2016 4:14:31 AM	30	15.4	56	15.3	59	1011.8	1017.4	0.0	0.0	NW	7.4	15.3	0.00	5.10	9.60	27.90	30.60
1714	4/09/2016 4:44:31 AM	30	15.2	58	15.2	59	1011.8	1017.4	0.0	0.0	SW	7.3	15.2	0.00	3.90	9.60	27.90	30.60
1715	4/09/2016 5:14:31 AM	30	14.6	62	13.8	65	1011.9	1017.5	0.0	0.0	NW	7.4	13.8	0.00	2.70	9.60	27.90	30.60
1716	4/09/2016 5:44:31 AM	30	13.9	65	13.1	70	1012.4	1018.0	0.0	0.0	W	7.8	13.1	0.00	1.20	9.60	27.90	30.60
1717	4/09/2016 6:14:31 AM	30	13.5	68	12.5	72	1012.6	1018.2	0.0	0.0	SW	7.6	12.5	0.00	0.00	9.60	27.90	30.60
1718	4/09/2016 6:44:31 AM	30	13.2	67	13.3	72	1012.6	1018.2	2.5	3.6	NW	8.4	13.3	0.00	0.00	9.60	27.90	30.60
